                 СТАТИСТИКА ПО БИЛЕТАМ

Игра:       FONBET Кубок России. Урал - Рубин
Объект:     Екатеринбург внутренний периметр
Дата матча: 12.03.2025 18:00:00 +05:00
Дата формирования отчета: 13.03.2025 10:32:15 +05:00


Вошло зрителей внешн:                     0
Вышло зрителей внешн:                     0
Вошло зрителей внутр:                     0
Вышло зрителей внутр:                     0


1. КОЛИЧЕСТВО БИЛЕТОВ

EKTP.T28/T28              EKTP.T28.TD2/Точка доступа 2                52        1.0%          5        8.8%
EKTP.T28/T28              EKTP.T28.TD3/Точка доступа 3                36        0.7%         13       26.5%
EKTP.T28/T28              EKTP.T28.TD4/Точка доступа 4                19        0.4%          9       32.1%
EKTP.T29/T29               ВСЕГО                                     235        4.5%         44       15.8%
EKTP.T29/T29              EKTP.T29.TD1/Точка доступа 1               130        2.5%         19       12.8%
EKTP.T29/T29              EKTP.T29.TD2/Точка доступа 2                96        1.8%         15       13.5%
EKTP.T29/T29              EKTP.T29.TD3/Точка доступа 3                 9        0.2%          8       47.1%
EKTP.T29/T29              EKTP.T29.TD4/Точка доступа 4                 0        0.0%          2      100.0%
EKTP.T30/T30               ВСЕГО                                     399        7.6%         68       14.6%
EKTP.T30/T30              EKTP.T30.TD1/Точка доступа 1               224        4.3%         33       12.8%
EKTP.T30/T30              EKTP.T30.TD2/Точка доступа 2               175        3.4%         35       16.7%
EKTP.T31/T31               ВСЕГО                                     489        9.4%         66       11.9%
EKTP.T31/T31              EKTP.T31.TD1/Точка доступа 1               226        4.3%         23        9.2%
EKTP.T31/T31              EKTP.T31.TD2/Точка доступа 2               172        3.3%         23       11.8%
EKTP.T31/T31              EKTP.T31.TD3/Точка доступа 3                91        1.7%         20       18.0%


6. РАСПРЕДЕЛЕНИЕ СОБЫТИЙ ВХОДОВ ПО БИЛЕТАМ

Всего событий:       5996

          Событие                   Количество     В %
----------------------------------- ---------- -----------
Проход                                    5216       87.0%
Неправильный сектор                        377        6.3%
Попытка повторного прохода                 250        4.2%
Отказ от прохода                           144        2.4%
Билет уже используется                       9        0.2%
